,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
57742,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c9d0b9d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57763,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6dbb137d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f112965""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57801,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63a65a25""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57809,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63a65a25""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57814,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54c562f7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57827,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@318ba8c8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57837,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45b9a632""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57842,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45b9a632""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57847,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4445629""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57859,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18ce0030""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57862,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18ce0030""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57864,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4df50bcc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
57867,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4445629""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
57876,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25d250c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57891,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@309e345f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57896,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56a6d5a6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57898,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b26e945""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
57916,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6973bf95""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ddc8ecb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57951,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33afa13b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
57964,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47542153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
57974,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a4ccb53""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57981,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@229d10bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57990,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61dd025""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
57997,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@124c278f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
58004,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61dd025""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58011,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ce139a4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58043,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77167fb7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58050,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15b204a1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58052,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fe20588""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58076,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4278a03f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58083,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f177a4b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58085,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@147ed70f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58102,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2928854b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58123,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79efed2d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58125,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2928854b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58132,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30b7c004""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58134,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29176cc1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27ae2fd0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58152,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d706f19""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
58159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45018215""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58162,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65d6b83b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58168,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65d6b83b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7219ec67""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45018215""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58214,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3901d134""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58232,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14d3bc22""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12d4bf7e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12d4bf7e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58280,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c1d9d4b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58301,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b227d8d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b07a0d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58343,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11a9e7c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58355,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d121db3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58394,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ec756bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58404,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ec756bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58405,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c72f59f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58413,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c72f59f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
58420,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c72f59f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58425,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60dcc9fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58440,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@358ee631""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58444,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60dcc9fe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58463,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16e7dcfd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58480,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@222114ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37918c79""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58524,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78e94dcf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58541,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@223f3642""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58542,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38c5cc4c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58544,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@233fe9b6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bfa9431""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58569,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fd6b6c7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58587,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fd6b6c7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2805c96b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58592,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5db250b4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58602,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2805c96b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58604,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@184cf7cf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
58611,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75f32542""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58613,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23529fee""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58649,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43ee72e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58655,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7692d9cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58657,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fe767f3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58671,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f1302d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58685,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b19b79""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58692,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2a32de6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58739,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d082e88""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58741,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60704c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60704c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58790,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23f7d05d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58796,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d3a22a9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58807,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e730495""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58823,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23986957""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58842,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c15e7fd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58870,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f8c1ddd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58872,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2133814f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2133814f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58899,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70be0a2b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58909,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70be0a2b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a955565""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
58919,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6293abcc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7995092a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58937,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6293abcc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58942,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a01e23""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58955,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a01e23""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58957,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc2413d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
58965,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13c10b87""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58966,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a955565""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27c86f2d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
58992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@197d671""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
58997,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78b729e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59000,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@197d671""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b4a4e18""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59015,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79ad8b2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22635ba0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59033,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1df82230""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59050,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@402e37bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59070,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@501edcf1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59075,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@501edcf1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59088,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78dd667e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59089,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10db82ae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59113,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2aa3cd93""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59114,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ea37dbf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59131,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@290d210d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59149,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d76aeea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b44655e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59162,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ea37dbf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@add0edd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59210,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1198b989""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59214,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@add0edd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
59227,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@add0edd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59234,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ff95560""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59262,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e75aa0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59265,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e75aa0d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59276,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@527e5409""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59283,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4387b79e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59301,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cbb3d47""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@527e5409""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59307,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc229ab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59326,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79ca92b9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59327,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1460a8c0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59343,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f638935""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59378,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a52f2a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59381,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a52f2a2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59388,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78047b92""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59418,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8909f18""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59452,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fdefd3f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59459,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d83da2e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59461,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a4102b8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
59505,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69930714""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59518,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11dc3715""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59543,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45dd4eda""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59552,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45dd4eda""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59578,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3745e5c6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59585,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a0dcaa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3745e5c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59593,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71c8becc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19d37183""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e4c8041""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
59612,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19d37183""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59619,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bd40a57""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
59628,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60611244""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
59636,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ab7a896""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
