,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
61529,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68034211""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61536,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78a773fd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61543,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57c03d88""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61544,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@518caac3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61554,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d7fc27""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61555,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@135606db""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61556,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d7fc27""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61557,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68034211""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61561,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@127a7a2e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14008db3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61567,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78a773fd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61577,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1187c9e8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61583,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b34fff9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61589,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@421e361""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61591,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59d4cd39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61600,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b9ed6da""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61602,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c61a903""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61610,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@658c5a19""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61612,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@389c4eb1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61614,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34f6515b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61622,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3fc79729""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61624,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34f6515b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a307a8c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61644,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a307a8c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61648,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bab8268""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61651,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e01f9b0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61668,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1acaf3d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61675,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@404bbcbd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61681,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b5189ac""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61683,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e4d3ce5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61689,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@379614be""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61694,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@404bbcbd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61702,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ddc6915""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61704,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@704deff2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61706,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e81f160""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61708,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6986852""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61722,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f6745d6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61724,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f6745d6""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61730,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44a59da3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61740,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27e47833""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61741,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27508c5d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61742,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27e47833""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61746,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29a5f4e7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61750,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42a15bdc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61751,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f704591""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61752,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42a15bdc""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79c97cb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61758,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79c97cb""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61763,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d9caaeb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61775,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53b7f657""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61787,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f14a7d4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61796,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@797b0699""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61798,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a37d3ed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61804,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b58b9e9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26df6e3a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61810,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a3631f8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61812,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52e7a6b2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
61823,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f14a7d4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61831,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f81aa00""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61832,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b6776cb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61845,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55c53a33""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61850,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1787bc24""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61856,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1863d2fe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61857,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@544d57e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61858,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1863d2fe""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61880,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43599640""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
61883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b6776cb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61888,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43599640""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61897,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b79fd76""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61900,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48c76607""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61905,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e07b95f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61919,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc4780b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61920,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48c76607""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61933,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@766653e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61945,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51c693d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61949,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b7fdc8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61951,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b7fdc8""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61955,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e07b95f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61961,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28b46423""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61967,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a57ae10""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61973,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37fb0bed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61980,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24c4ddae""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61985,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37fb0bed""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
61992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a37aefe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
61996,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13b3d178""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62006,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d99c6b5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62008,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d99c6b5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62022,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a82c5f1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62027,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@266374ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62032,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62833051""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62042,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c39680d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62046,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@420a85c4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62056,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bf48f6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62072,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bf48f6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62075,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c39680d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62077,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c852c0f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62085,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b72cb8a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62092,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12299890""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62112,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f8a9499""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62114,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d43661b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62116,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d43661b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62125,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fba3fc4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62137,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@479cbee5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62141,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11d8ae8b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62143,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@479cbee5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62155,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59e2d8e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62163,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20d7d6fb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ef782af""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62173,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7354b8c5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62194,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cb346ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62196,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c012563""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62197,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14a50707""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c012563""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62218,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4bd31064""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62226,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d518b32""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62229,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e3c0e40""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62234,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e3c0e40""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62242,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@329dbdbf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62247,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e3c0e40""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62254,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6736fa8d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62255,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50313382""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62263,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6692b6c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62269,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a00d9cf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62274,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@589da3f3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50313382""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62287,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5456afaa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62288,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1cd629b3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62289,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39d76cb5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62293,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52815fa3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62295,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52815fa3""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62304,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@bb9e6dc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62316,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@bb9e6dc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62333,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a3793c7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62338,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4dd6fd0a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62343,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@651aed93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62345,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@651aed93""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62356,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42b3b079""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62361,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a3793c7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62363,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42b3b079""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62377,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b266842""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62389,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748741cb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62393,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@748741cb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62400,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e44f2a5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62403,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@295cf707""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62404,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f77d0f9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62410,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@463fd068""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@895e367""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62418,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@895e367""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62444,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1130520d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62446,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f77d0f9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fa1c212""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62466,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64e7619d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62475,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@495ee280""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62477,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@495ee280""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62484,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ea2bc93""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62495,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3116c353""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ea2bc93""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e928fbf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62511,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f627d13""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62524,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e32ccc5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62533,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3224a577""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e32ccc5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
