,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
62543,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6af93788""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f7c2f4f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62584,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f7c2f4f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62594,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47d90b9e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3aefe5e5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62606,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b1473ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62610,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@149e0f5d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@460d0a57""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1184ab05""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62649,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b1473ab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
62687,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c22fc4c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62691,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f552bd3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62701,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c22fc4c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62718,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3eb7fc54""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62724,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4386f16""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62729,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@363ee3a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62731,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79b06cab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
62738,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4690b489""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5c909414""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62780,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1534f01b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62785,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ddced80""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62791,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b14c583""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62793,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65466a6a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62845,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78e117e3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62857,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78e117e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62859,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ea227af""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5cee5251""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62884,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@433d61fb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62886,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@433d61fb""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7adda9cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62963,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c0c77c7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
62970,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48aaecc3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
62978,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59d016c9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62980,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20d28811""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62984,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@794cb805""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
62986,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60d8c9b7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63000,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b5a5ed1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63005,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3cc2931c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3967e60c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63035,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ed1993a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63056,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@96def03""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63062,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ccddd20""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63078,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ccddd20""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63106,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f3f4916""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63132,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f3f4916""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b6faea6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63157,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f010382""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63164,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e802ef9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63166,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@778d1062""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63168,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@670002""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63193,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56528192""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63205,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f0f1111""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63210,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49c386c8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63215,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e0dec4a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63221,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e0dec4a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63240,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75329a49""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63260,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@161479c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63262,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4313f5bc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63276,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4313f5bc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63310,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48fa0f47""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ac13091""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63334,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e316c74""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d2a209c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63350,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ee955a8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63353,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51e5fc98""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63372,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1677d1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63411,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c469c48""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63413,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12e61fe6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63415,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5dd6264""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@647fd8ce""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63437,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78aab498""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63449,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@159f197""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ffe63b9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63456,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6193932a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63461,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ffe63b9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63474,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5276e6b0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71b1176b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63497,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56de5251""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63528,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bbf180e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63533,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@163e4e87""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63535,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@419c5f1a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12b0404f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12b0404f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63540,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@769e7ee8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63559,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d4342c2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63565,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d4342c2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63582,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a04f701""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63584,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e91d63f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63593,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43301423""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63606,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f112965""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63631,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f112965""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63638,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c9d0b9d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@318ba8c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63655,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6dbb137d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63689,"isEmpty == ""false""","peek == ""-1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63698,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@63a65a25""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63703,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54c562f7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
63705,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b26e945""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63744,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45b9a632""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63747,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25d250c6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63774,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4df50bcc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63796,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4445629""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63849,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@309e345f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63859,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56a6d5a6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63881,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18ce0030""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63907,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ce139a4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63909,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ddc8ecb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
63916,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6973bf95""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63923,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@229d10bd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63933,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fe20588""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63937,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47542153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63943,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a4ccb53""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
63947,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33afa13b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
63957,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a4ccb53""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
63990,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61dd025""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64002,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@124c278f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64030,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77167fb7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64040,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77167fb7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64051,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15b204a1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64070,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f177a4b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64074,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27ae2fd0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64075,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@147ed70f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64086,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29176cc1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64093,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@147ed70f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64098,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4278a03f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64141,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c1d9d4b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64146,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b227d8d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7219ec67""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@79efed2d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64188,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30b7c004""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64204,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45018215""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64213,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65d6b83b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64215,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d706f19""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64220,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2928854b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64238,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@14d3bc22""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64244,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b07a0d6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64250,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3901d134""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12d4bf7e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64264,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11a9e7c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64292,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d121db3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64294,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16e7dcfd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@222114ba""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64308,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c72f59f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@222114ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64323,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60dcc9fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64362,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78e94dcf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64364,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@358ee631""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64366,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ec756bd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
64386,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37918c79""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64397,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ec756bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64405,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@233fe9b6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64417,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5db250b4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
64430,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bfa9431""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
64434,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@223f3642""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64447,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38c5cc4c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64452,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5db250b4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64492,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@184cf7cf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64500,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@184cf7cf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
64502,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fd6b6c7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
64542,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2805c96b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
64567,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2805c96b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
