,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
80119,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c333c60""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80120,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11bd0f3b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80128,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c333c60""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80161,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53976f5c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80171,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fd4f8f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80177,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bfc268b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80189,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e7912d8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80197,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fd4f8f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@696da30b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80213,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e7edb54""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80215,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3738449f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80226,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74455848""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80228,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@378542de""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80238,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69e1dd28""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80244,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3738449f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80254,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e55dd0c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80268,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e55dd0c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80275,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d1cfad4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55536d9e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80282,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@747edf66""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80283,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d1cfad4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80284,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@747edf66""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cd2a21f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
80292,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62230c58""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80316,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@747edf66""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80322,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59af0466""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80331,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65f095f8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80334,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@346d61be""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80353,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e6ef8ad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80358,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59af0466""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80365,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a6bb9bf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80376,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10959ece""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80378,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34f7cfd9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80397,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a6bb9bf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80449,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68c72235""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80474,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7671cb68""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80475,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49dc7102""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80476,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b8ca3c8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80482,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b8ca3c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80492,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49dc7102""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73ee04c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80503,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b8ca3c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80517,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7690781""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80523,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26275bef""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80525,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77eca502""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3246fb96""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80541,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61386958""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80547,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e222612""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80555,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e222612""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80588,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51f116b8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80590,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f97cf0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80591,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d910fd6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80600,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d910fd6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80614,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f97cf0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80621,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19d481b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80622,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f97cf0d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80627,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@140c9f39""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80646,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4cc8eb05""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80652,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@770d3326""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80666,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2abf4075""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80668,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4cc8eb05""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@503d687a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80694,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3972a855""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80699,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62e7f11d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80701,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a370f4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80713,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@865dd6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80714,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4da4253""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80719,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@865dd6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80740,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4da4253""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80759,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1649b0e6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3315d2d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80771,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d6e7bab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80772,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fa07e12""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80773,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d6e7bab""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80774,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3315d2d7""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
80776,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a6afff2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80781,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@482bce4f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80786,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@482bce4f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80807,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366647c2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80808,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a6afff2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80819,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55b53d44""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80824,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d6e7bab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80834,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5fa07e12""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80839,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2177849e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80845,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40cb8df7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80854,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40cb8df7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80855,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13b13b5d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80856,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40cb8df7""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80874,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13b13b5d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80887,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29647f75""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
80893,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@355ce81c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80900,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29647f75""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80911,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2892dae4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80912,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29647f75""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80918,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2892dae4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80932,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3541cb24""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80958,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52102734""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80960,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52102734""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80973,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e1de817""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
80985,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5939a379""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
80990,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5136d012""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81006,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bb266b3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@306cf3ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81008,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bb266b3""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81009,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2beee7ff""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
81019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2beee7ff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81026,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5939a379""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81040,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@306cf3ea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81051,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2525ff7e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81052,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@524d6d96""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81053,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2525ff7e""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81060,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@524d6d96""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81083,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@776b83cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81086,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e268090""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81097,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@776b83cc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81104,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ef37659""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81111,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44a7bfbc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81117,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37858383""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81123,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@152aa092""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81130,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44a7bfbc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81135,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e1d27ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61d6015a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81167,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61d6015a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e1d27ba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81191,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c779568""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81197,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cdd0d4b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81199,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2cdd0d4b""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81205,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e9131d5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81224,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c779568""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81242,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c779568""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81243,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f381794""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f27a732""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81276,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76f2bbc1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78ffe6dc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81293,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68e965f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81298,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@8317c52""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81300,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68e965f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81309,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f683daf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81316,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fb700ee""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81326,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f683daf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81333,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a668b6e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81340,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f67eb2a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81347,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f67eb2a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81364,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46fa7c39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81372,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53aad5d5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81392,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1329eff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81399,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c03cf28""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81401,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6497b078""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81416,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41c2284a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
81433,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1356d4d4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81441,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55f616cf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81455,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@609db43b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81462,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55f616cf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81484,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@87a85e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81491,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@671a5887""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81498,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@671a5887""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
81509,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@671a5887""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81510,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5552768b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81511,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@671a5887""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
81519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36d585c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81528,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c947bc5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
81536,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36d585c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
