,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
83481,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51b7e5df""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83484,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b4a2ec7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@176d53b2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83490,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51931956""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
83492,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18a70f16""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83499,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@564718df""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83513,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b53e23f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83514,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f9a3314""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83516,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f9a3314""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
83519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@491666ad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83526,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b68b9a4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83533,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64d2d351""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b2c72c2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83542,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64d2d351""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83548,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b53e23f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83556,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1dd92fe2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83569,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@255b53dc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@226a82c4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83585,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@731f8236""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83587,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@255b53dc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
83611,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@35fc6dc4""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83616,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fe8ea47""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83622,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@351d0846""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83625,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4461c7e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83627,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77e4c80f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f200884""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83637,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61d47554""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83644,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b7f23d9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69b794e2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83653,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d339552""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
83658,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f200884""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
83662,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@429bd883""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83664,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58134517""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
83682,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a4aa2f2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83687,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6591f517""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83688,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58134517""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83689,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6591f517""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83697,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@345965f2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83700,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d49af10""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83702,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d49af10""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83704,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@279ad2e3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83715,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f0f2775""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83717,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@f0f2775""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4450d156""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83737,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d20e46""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83741,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ff2a664""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83746,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@525b461a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83753,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@ba8d91c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7364985f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83758,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d20e46""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
83759,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a472554""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83777,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d36e4cd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
83780,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@709ba3fb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83783,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d36e4cd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83785,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58c1c010""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
83789,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d36e4cd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83794,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@58fdd99""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83798,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc1a03d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83803,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70b0b186""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
83807,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@dd3b207""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83813,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@dd3b207""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
83819,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@551bdc27""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83822,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78a2da20""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83825,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@dd3b207""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83829,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc1a03d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83830,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70b0b186""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83852,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70b0b186""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83859,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b1274d2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83862,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19dc67c2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83865,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@797badd3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83880,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62bd765""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83891,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23a5fd2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
83895,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@221af3c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83898,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@77be656f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83901,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@646be2c3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83910,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15d9bc04""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83912,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@473b46c3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
83924,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@516be40f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83936,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1e9e725a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83942,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@473b46c3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83945,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@473b46c3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@146044d7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83951,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c0a50da""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83954,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59717824""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83958,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28c4711c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83961,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6385cb26""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
83969,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6385cb26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83973,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27c6e487""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
83976,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38364841""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83985,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@27c6e487""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83988,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49070868""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
83998,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@641147d0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84004,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64d7f7e0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84007,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3d3fcdb0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84013,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e38921c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84030,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b0c2d26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84038,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b0c2d26""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84043,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49e202ad""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84049,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c72da34""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84051,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b0c2d26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
84061,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@80ec1f8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84071,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1445d7f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84074,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@442675e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84086,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10b48321""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71248c21""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84096,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6166e06f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84104,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@314c508a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84106,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@453da22c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84110,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16267862""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84115,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b67034""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84121,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12405818""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84123,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12405818""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84130,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@314c508a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84133,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a396c1e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84136,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c3f5566""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84138,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c3f5566""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
84145,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a79c292""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25359ed8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84153,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5606c0b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84158,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1372ed45""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6a79c292""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84163,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1372ed45""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ba2ca36""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
84167,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25359ed8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
84174,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@37574691""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84177,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@120d6fe6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4ba2ca36""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84184,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3444d69d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84186,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3444d69d""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84190,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5606c0b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84194,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25359ed8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21a947fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84200,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21a947fe""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84204,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ffcd140""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84207,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1176dcec""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
84219,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e77a1ed""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84223,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23bb8443""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84225,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23bb8443""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84229,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11e21d0e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84251,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e25a92e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4df828d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84262,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b59d31""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84264,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31206beb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84267,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76329302""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84276,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62fdb4a6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1dd02175""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
84287,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fad8c79""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84301,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@32a068d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84303,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@365c30cc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84306,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71a794e5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84313,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@701fc37a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84316,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11c20519""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84319,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4148db48""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84324,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@282003e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84325,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fad8c79""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84330,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70beb599""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84337,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bbaf4f0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84341,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e41089d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71a794e5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
84346,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33cb5951""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84363,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d127a61""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
84371,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45afc369""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
